"ttwa.name","TTWA11CD","industry","year","variable","value"
"Hastings","E30000061","Software & digital","2011-14","business_lq",0.675
"Hastings","E30000061","Software & digital","2011-14","turnover_lq",0.583
"Hastings","E30000061","Software & digital","2011-14","emp_lq",0.599
"Haverfordwest and Milford Haven","W22000009","Advertising","2011-14","business.count",10
"Haverfordwest and Milford Haven","W22000009","Advertising","2011-14","turnover",1030
"Haverfordwest and Milford Haven","W22000009","Advertising","2011-14","employment",20.5
"Haverfordwest and Milford Haven","W22000009","Advertising","2011-14","turn_pw",50.2439024390244
"Haverfordwest and Milford Haven","W22000009","Advertising","2011-14","work_pb",2.05
"Haverfordwest and Milford Haven","W22000009","Advertising","2011-14","business_lq",0.301
"Haverfordwest and Milford Haven","W22000009","Advertising","2011-14","turnover_lq",0.091
"Haverfordwest and Milford Haven","W22000009","Advertising","2011-14","emp_lq",0.131
"Haverfordwest and Milford Haven","W22000009","All creative industries","2014","business.count",112
"Haverfordwest and Milford Haven","W22000009","All creative industries","2014","turnover",15103
"Haverfordwest and Milford Haven","W22000009","All creative industries","2014","employment",303
"Haverfordwest and Milford Haven","W22000009","All creative industries","2014","turn_pw",49.8448844884488
"Haverfordwest and Milford Haven","W22000009","All creative industries","2014","work_pb",2.70535714285714
"Haverfordwest and Milford Haven","W22000009","All creative industries","2014","business_lq",0.3
"Haverfordwest and Milford Haven","W22000009","All creative industries","2014","turnover_lq",0.213
"Haverfordwest and Milford Haven","W22000009","All creative industries","2014","emp_lq",0.219
"Haverfordwest and Milford Haven","W22000009","Architecture","2011-14","business.count",14
"Haverfordwest and Milford Haven","W22000009","Architecture","2011-14","turnover",1665
"Haverfordwest and Milford Haven","W22000009","Architecture","2011-14","employment",36.25
"Haverfordwest and Milford Haven","W22000009","Architecture","2011-14","turn_pw",45.9310344827586
"Haverfordwest and Milford Haven","W22000009","Architecture","2011-14","work_pb",2.58928571428571
"Haverfordwest and Milford Haven","W22000009","Architecture","2011-14","business_lq",0.654
"Haverfordwest and Milford Haven","W22000009","Architecture","2011-14","turnover_lq",0.695
"Haverfordwest and Milford Haven","W22000009","Architecture","2011-14","emp_lq",0.498
"Haverfordwest and Milford Haven","W22000009","Design","2011-14","business.count",8
"Haverfordwest and Milford Haven","W22000009","Design","2011-14","turnover",1075
"Haverfordwest and Milford Haven","W22000009","Design","2011-14","employment",18.25
"Haverfordwest and Milford Haven","W22000009","Design","2011-14","turn_pw",58.9041095890411
"Haverfordwest and Milford Haven","W22000009","Design","2011-14","work_pb",2.28125
"Haverfordwest and Milford Haven","W22000009","Design","2011-14","business_lq",0.259
"Haverfordwest and Milford Haven","W22000009","Design","2011-14","turnover_lq",0.48
"Haverfordwest and Milford Haven","W22000009","Design","2011-14","emp_lq",0.306
"Haverfordwest and Milford Haven","W22000009","Film, radio & TV","2011-14","business.count",10
"Haverfordwest and Milford Haven","W22000009","Film, radio & TV","2011-14","turnover",725
"Haverfordwest and Milford Haven","W22000009","Film, radio & TV","2011-14","employment",15.25
"Haverfordwest and Milford Haven","W22000009","Film, radio & TV","2011-14","turn_pw",47.5409836065574
"Haverfordwest and Milford Haven","W22000009","Film, radio & TV","2011-14","work_pb",1.525
"Haverfordwest and Milford Haven","W22000009","Film, radio & TV","2011-14","business_lq",0.244
"Haverfordwest and Milford Haven","W22000009","Film, radio & TV","2011-14","turnover_lq",0.056
"Haverfordwest and Milford Haven","W22000009","Film, radio & TV","2011-14","emp_lq",0.081
"Haverfordwest and Milford Haven","W22000009","Music & performing arts","2011-14","business.count",19
"Haverfordwest and Milford Haven","W22000009","Music & performing arts","2011-14","turnover",2755
"Haverfordwest and Milford Haven","W22000009","Music & performing arts","2011-14","employment",67.75
"Haverfordwest and Milford Haven","W22000009","Music & performing arts","2011-14","turn_pw",40.6642066420664
"Haverfordwest and Milford Haven","W22000009","Music & performing arts","2011-14","work_pb",3.56578947368421
"Haverfordwest and Milford Haven","W22000009","Music & performing arts","2011-14","business_lq",0.375
"Haverfordwest and Milford Haven","W22000009","Music & performing arts","2011-14","turnover_lq",0.603
"Haverfordwest and Milford Haven","W22000009","Music & performing arts","2011-14","emp_lq",0.547
"Haverfordwest and Milford Haven","W22000009","Publishing","2011-14","business.count",13
"Haverfordwest and Milford Haven","W22000009","Publishing","2011-14","turnover",1715
"Haverfordwest and Milford Haven","W22000009","Publishing","2011-14","employment",36.75
"Haverfordwest and Milford Haven","W22000009","Publishing","2011-14","turn_pw",46.6666666666667
"Haverfordwest and Milford Haven","W22000009","Publishing","2011-14","work_pb",2.82692307692308
"Haverfordwest and Milford Haven","W22000009","Publishing","2011-14","business_lq",0.867
"Haverfordwest and Milford Haven","W22000009","Publishing","2011-14","turnover_lq",0.231
"Haverfordwest and Milford Haven","W22000009","Publishing","2011-14","emp_lq",0.218
"Haverfordwest and Milford Haven","W22000009","Software & digital","2011-14","business.count",36
"Haverfordwest and Milford Haven","W22000009","Software & digital","2011-14","turnover",4350
"Haverfordwest and Milford Haven","W22000009","Software & digital","2011-14","employment",85.75
"Haverfordwest and Milford Haven","W22000009","Software & digital","2011-14","turn_pw",50.7288629737609
"Haverfordwest and Milford Haven","W22000009","Software & digital","2011-14","work_pb",2.38194444444444
"Haverfordwest and Milford Haven","W22000009","Software & digital","2011-14","business_lq",0.221
"Haverfordwest and Milford Haven","W22000009","Software & digital","2011-14","turnover_lq",0.182
"Haverfordwest and Milford Haven","W22000009","Software & digital","2011-14","emp_lq",0.169
"Hawick and Kelso","S22000067","Advertising","2011-14","business.count",7
"Hawick and Kelso","S22000067","Advertising","2011-14","turnover",1030
"Hawick and Kelso","S22000067","Advertising","2011-14","employment",15.75
"Hawick and Kelso","S22000067","Advertising","2011-14","turn_pw",65.3968253968254
"Hawick and Kelso","S22000067","Advertising","2011-14","work_pb",2.25
"Hawick and Kelso","S22000067","Advertising","2011-14","business_lq",0.458
"Hawick and Kelso","S22000067","Advertising","2011-14","turnover_lq",0.272
"Hawick and Kelso","S22000067","Advertising","2011-14","emp_lq",0.377
"Hawick and Kelso","S22000067","All creative industries","2014","business.count",43
"Hawick and Kelso","S22000067","All creative industries","2014","turnover",4933
"Hawick and Kelso","S22000067","All creative industries","2014","employment",93
"Hawick and Kelso","S22000067","All creative industries","2014","turn_pw",53.0430107526882
"Hawick and Kelso","S22000067","All creative industries","2014","work_pb",2.16279069767442
"Hawick and Kelso","S22000067","All creative industries","2014","business_lq",0.278
"Hawick and Kelso","S22000067","All creative industries","2014","turnover_lq",0.219
"Hawick and Kelso","S22000067","All creative industries","2014","emp_lq",0.259
"Hawick and Kelso","S22000067","Architecture","2011-14","business.count",NA
"Hawick and Kelso","S22000067","Architecture","2011-14","turnover",NA
"Hawick and Kelso","S22000067","Architecture","2011-14","employment",NA
"Hawick and Kelso","S22000067","Architecture","2011-14","turn_pw",NA
"Hawick and Kelso","S22000067","Architecture","2011-14","work_pb",NA
"Hawick and Kelso","S22000067","Architecture","2011-14","business_lq",NA
"Hawick and Kelso","S22000067","Architecture","2011-14","turnover_lq",NA
"Hawick and Kelso","S22000067","Architecture","2011-14","emp_lq",NA
"Hawick and Kelso","S22000067","Design","2011-14","business.count",5
"Hawick and Kelso","S22000067","Design","2011-14","turnover",525
"Hawick and Kelso","S22000067","Design","2011-14","employment",16
"Hawick and Kelso","S22000067","Design","2011-14","turn_pw",32.8125
"Hawick and Kelso","S22000067","Design","2011-14","work_pb",3.2
"Hawick and Kelso","S22000067","Design","2011-14","business_lq",0.391
"Hawick and Kelso","S22000067","Design","2011-14","turnover_lq",0.697
"Hawick and Kelso","S22000067","Design","2011-14","emp_lq",1.006
"Hawick and Kelso","S22000067","Film, radio & TV","2011-14","business.count",7
"Hawick and Kelso","S22000067","Film, radio & TV","2011-14","turnover",360
"Hawick and Kelso","S22000067","Film, radio & TV","2011-14","employment",15.5
"Hawick and Kelso","S22000067","Film, radio & TV","2011-14","turn_pw",23.2258064516129
"Hawick and Kelso","S22000067","Film, radio & TV","2011-14","work_pb",2.21428571428571
"Hawick and Kelso","S22000067","Film, radio & TV","2011-14","business_lq",0.405
"Hawick and Kelso","S22000067","Film, radio & TV","2011-14","turnover_lq",0.083
"Hawick and Kelso","S22000067","Film, radio & TV","2011-14","emp_lq",0.308
"Hawick and Kelso","S22000067","Music & performing arts","2011-14","business.count",11
"Hawick and Kelso","S22000067","Music & performing arts","2011-14","turnover",1560
"Hawick and Kelso","S22000067","Music & performing arts","2011-14","employment",21.5
"Hawick and Kelso","S22000067","Music & performing arts","2011-14","turn_pw",72.5581395348837
"Hawick and Kelso","S22000067","Music & performing arts","2011-14","work_pb",1.95454545454545
"Hawick and Kelso","S22000067","Music & performing arts","2011-14","business_lq",0.535
"Hawick and Kelso","S22000067","Music & performing arts","2011-14","turnover_lq",1.018
"Hawick and Kelso","S22000067","Music & performing arts","2011-14","emp_lq",0.649
"Hawick and Kelso","S22000067","Publishing","2011-14","business.count",NA
"Hawick and Kelso","S22000067","Publishing","2011-14","turnover",NA
"Hawick and Kelso","S22000067","Publishing","2011-14","employment",NA
"Hawick and Kelso","S22000067","Publishing","2011-14","turn_pw",NA
"Hawick and Kelso","S22000067","Publishing","2011-14","work_pb",NA
"Hawick and Kelso","S22000067","Publishing","2011-14","business_lq",NA
"Hawick and Kelso","S22000067","Publishing","2011-14","turnover_lq",NA
"Hawick and Kelso","S22000067","Publishing","2011-14","emp_lq",NA
"Hawick and Kelso","S22000067","Software & digital","2011-14","business.count",15
"Hawick and Kelso","S22000067","Software & digital","2011-14","turnover",1385
"Hawick and Kelso","S22000067","Software & digital","2011-14","employment",31.5
"Hawick and Kelso","S22000067","Software & digital","2011-14","turn_pw",43.968253968254
"Hawick and Kelso","S22000067","Software & digital","2011-14","work_pb",2.1
"Hawick and Kelso","S22000067","Software & digital","2011-14","business_lq",0.214
"Hawick and Kelso","S22000067","Software & digital","2011-14","turnover_lq",0.173
"Hawick and Kelso","S22000067","Software & digital","2011-14","emp_lq",0.232
"Hereford","E30000216","Advertising","2011-14","business.count",43
"Hereford","E30000216","Advertising","2011-14","turnover",10950
"Hereford","E30000216","Advertising","2011-14","employment",117.75
"Hereford","E30000216","Advertising","2011-14","turn_pw",92.9936305732484
"Hereford","E30000216","Advertising","2011-14","work_pb",2.73837209302326
"Hereford","E30000216","Advertising","2011-14","business_lq",0.523
"Hereford","E30000216","Advertising","2011-14","turnover_lq",0.374
"Hereford","E30000216","Advertising","2011-14","emp_lq",0.419
"Hereford","E30000216","All creative industries","2014","business.count",444
"Hereford","E30000216","All creative industries","2014","turnover",72216
"Hereford","E30000216","All creative industries","2014","employment",1180
"Hereford","E30000216","All creative industries","2014","turn_pw",61.2
"Hereford","E30000216","All creative industries","2014","work_pb",2.65765765765766
"Hereford","E30000216","All creative industries","2014","business_lq",0.478
"Hereford","E30000216","All creative industries","2014","turnover_lq",0.426
"Hereford","E30000216","All creative industries","2014","emp_lq",0.473
"Hereford","E30000216","Architecture","2011-14","business.count",34
"Hereford","E30000216","Architecture","2011-14","turnover",4460
"Hereford","E30000216","Architecture","2011-14","employment",112.25
"Hereford","E30000216","Architecture","2011-14","turn_pw",39.7327394209354
"Hereford","E30000216","Architecture","2011-14","work_pb",3.30147058823529
"Hereford","E30000216","Architecture","2011-14","business_lq",0.67
"Hereford","E30000216","Architecture","2011-14","turnover_lq",0.717
"Hereford","E30000216","Architecture","2011-14","emp_lq",0.858
"Hereford","E30000216","Design","2011-14","business.count",40
"Hereford","E30000216","Design","2011-14","turnover",6105
"Hereford","E30000216","Design","2011-14","employment",96
"Hereford","E30000216","Design","2011-14","turn_pw",63.59375
"Hereford","E30000216","Design","2011-14","work_pb",2.4
"Hereford","E30000216","Design","2011-14","business_lq",0.537
"Hereford","E30000216","Design","2011-14","turnover_lq",1.051
"Hereford","E30000216","Design","2011-14","emp_lq",0.897
"Hereford","E30000216","Film, radio & TV","2011-14","business.count",36
"Hereford","E30000216","Film, radio & TV","2011-14","turnover",2400
"Hereford","E30000216","Film, radio & TV","2011-14","employment",51.75
"Hereford","E30000216","Film, radio & TV","2011-14","turn_pw",46.3768115942029
"Hereford","E30000216","Film, radio & TV","2011-14","work_pb",1.4375
"Hereford","E30000216","Film, radio & TV","2011-14","business_lq",0.344
"Hereford","E30000216","Film, radio & TV","2011-14","turnover_lq",0.071
"Hereford","E30000216","Film, radio & TV","2011-14","emp_lq",0.153
"Hereford","E30000216","Music & performing arts","2011-14","business.count",57
"Hereford","E30000216","Music & performing arts","2011-14","turnover",11045
"Hereford","E30000216","Music & performing arts","2011-14","employment",167
"Hereford","E30000216","Music & performing arts","2011-14","turn_pw",66.1377245508982
"Hereford","E30000216","Music & performing arts","2011-14","work_pb",2.92982456140351
"Hereford","E30000216","Music & performing arts","2011-14","business_lq",0.467
"Hereford","E30000216","Music & performing arts","2011-14","turnover_lq",0.933
"Hereford","E30000216","Music & performing arts","2011-14","emp_lq",0.75
"Hereford","E30000216","Publishing","2011-14","business.count",31
"Hereford","E30000216","Publishing","2011-14","turnover",4610
"Hereford","E30000216","Publishing","2011-14","employment",79.75
"Hereford","E30000216","Publishing","2011-14","turn_pw",57.8056426332288
"Hereford","E30000216","Publishing","2011-14","work_pb",2.57258064516129
"Hereford","E30000216","Publishing","2011-14","business_lq",0.841
"Hereford","E30000216","Publishing","2011-14","turnover_lq",0.24
"Hereford","E30000216","Publishing","2011-14","emp_lq",0.263
"Hereford","E30000216","Software & digital","2011-14","business.count",184
"Hereford","E30000216","Software & digital","2011-14","turnover",28285
"Hereford","E30000216","Software & digital","2011-14","employment",442.5
"Hereford","E30000216","Software & digital","2011-14","turn_pw",63.9209039548023
"Hereford","E30000216","Software & digital","2011-14","work_pb",2.40489130434783
"Hereford","E30000216","Software & digital","2011-14","business_lq",0.454
"Hereford","E30000216","Software & digital","2011-14","turnover_lq",0.456
"Hereford","E30000216","Software & digital","2011-14","emp_lq",0.485
"Hexham","E30000064","Advertising","2011-14","business.count",13
"Hexham","E30000064","Advertising","2011-14","turnover",4065
"Hexham","E30000064","Advertising","2011-14","employment",47.25
"Hexham","E30000064","Advertising","2011-14","turn_pw",86.031746031746
"Hexham","E30000064","Advertising","2011-14","work_pb",3.63461538461538
"Hexham","E30000064","Advertising","2011-14","business_lq",0.51
"Hexham","E30000064","Advertising","2011-14","turnover_lq",0.717
"Hexham","E30000064","Advertising","2011-14","emp_lq",0.814
"Hexham","E30000064","All creative industries","2014","business.count",145
"Hexham","E30000064","All creative industries","2014","turnover",19370
"Hexham","E30000064","All creative industries","2014","employment",360
"Hexham","E30000064","All creative industries","2014","turn_pw",53.8055555555556
"Hexham","E30000064","All creative industries","2014","work_pb",2.48275862068966
"Hexham","E30000064","All creative industries","2014","business_lq",0.521
"Hexham","E30000064","All creative industries","2014","turnover_lq",0.577
"Hexham","E30000064","All creative industries","2014","emp_lq",0.681
"Hexham","E30000064","Architecture","2011-14","business.count",14
"Hexham","E30000064","Architecture","2011-14","turnover",1395
"Hexham","E30000064","Architecture","2011-14","employment",30
"Hexham","E30000064","Architecture","2011-14","turn_pw",46.5
"Hexham","E30000064","Architecture","2011-14","work_pb",2.14285714285714
"Hexham","E30000064","Architecture","2011-14","business_lq",0.904
"Hexham","E30000064","Architecture","2011-14","turnover_lq",1.159
"Hexham","E30000064","Architecture","2011-14","emp_lq",1.109
"Hexham","E30000064","Design","2011-14","business.count",15
"Hexham","E30000064","Design","2011-14","turnover",2700
"Hexham","E30000064","Design","2011-14","employment",33.25
"Hexham","E30000064","Design","2011-14","turn_pw",81.203007518797
"Hexham","E30000064","Design","2011-14","work_pb",2.21666666666667
"Hexham","E30000064","Design","2011-14","business_lq",0.68
"Hexham","E30000064","Design","2011-14","turnover_lq",2.398
"Hexham","E30000064","Design","2011-14","emp_lq",1.504
"Hexham","E30000064","Film, radio & TV","2011-14","business.count",19
"Hexham","E30000064","Film, radio & TV","2011-14","turnover",1705
"Hexham","E30000064","Film, radio & TV","2011-14","employment",28
"Hexham","E30000064","Film, radio & TV","2011-14","turn_pw",60.8928571428571
"Hexham","E30000064","Film, radio & TV","2011-14","work_pb",1.47368421052632
"Hexham","E30000064","Film, radio & TV","2011-14","business_lq",0.622
"Hexham","E30000064","Film, radio & TV","2011-14","turnover_lq",0.261
"Hexham","E30000064","Film, radio & TV","2011-14","emp_lq",0.401
"Hexham","E30000064","Music & performing arts","2011-14","business.count",25
"Hexham","E30000064","Music & performing arts","2011-14","turnover",2735
"Hexham","E30000064","Music & performing arts","2011-14","employment",78.75
"Hexham","E30000064","Music & performing arts","2011-14","turn_pw",34.7301587301587
"Hexham","E30000064","Music & performing arts","2011-14","work_pb",3.15
"Hexham","E30000064","Music & performing arts","2011-14","business_lq",0.696
"Hexham","E30000064","Music & performing arts","2011-14","turnover_lq",1.192
"Hexham","E30000064","Music & performing arts","2011-14","emp_lq",1.711
"Hexham","E30000064","Publishing","2011-14","business.count",6
"Hexham","E30000064","Publishing","2011-14","turnover",2640
"Hexham","E30000064","Publishing","2011-14","employment",50.75
"Hexham","E30000064","Publishing","2011-14","turn_pw",52.0197044334975
"Hexham","E30000064","Publishing","2011-14","work_pb",8.45833333333333
"Hexham","E30000064","Publishing","2011-14","business_lq",0.543
"Hexham","E30000064","Publishing","2011-14","turnover_lq",0.71
"Hexham","E30000064","Publishing","2011-14","emp_lq",0.81
"Hexham","E30000064","Software & digital","2011-14","business.count",44
"Hexham","E30000064","Software & digital","2011-14","turnover",3900
"Hexham","E30000064","Software & digital","2011-14","employment",66.25
"Hexham","E30000064","Software & digital","2011-14","turn_pw",58.8679245283019
"Hexham","E30000064","Software & digital","2011-14","work_pb",1.50568181818182
"Hexham","E30000064","Software & digital","2011-14","business_lq",0.359
"Hexham","E30000064","Software & digital","2011-14","turnover_lq",0.325
"Hexham","E30000064","Software & digital","2011-14","emp_lq",0.351
"High Wycombe and Aylesbury","E30000218","Advertising","2011-14","business.count",295
"High Wycombe and Aylesbury","E30000218","Advertising","2011-14","turnover",117240
"High Wycombe and Aylesbury","E30000218","Advertising","2011-14","employment",1280.75
"High Wycombe and Aylesbury","E30000218","Advertising","2011-14","turn_pw",91.5401132149131
"High Wycombe and Aylesbury","E30000218","Advertising","2011-14","work_pb",4.34152542372881
"High Wycombe and Aylesbury","E30000218","Advertising","2011-14","business_lq",1.316
"High Wycombe and Aylesbury","E30000218","Advertising","2011-14","turnover_lq",0.738
"High Wycombe and Aylesbury","E30000218","Advertising","2011-14","emp_lq",1.354
"High Wycombe and Aylesbury","E30000218","All creative industries","2014","business.count",3262
"High Wycombe and Aylesbury","E30000218","All creative industries","2014","turnover",1933264
"High Wycombe and Aylesbury","E30000218","All creative industries","2014","employment",13170
"High Wycombe and Aylesbury","E30000218","All creative industries","2014","turn_pw",146.793014426727
"High Wycombe and Aylesbury","E30000218","All creative industries","2014","work_pb",4.03740036787247
"High Wycombe and Aylesbury","E30000218","All creative industries","2014","business_lq",1.24
"High Wycombe and Aylesbury","E30000218","All creative industries","2014","turnover_lq",2.116
"High Wycombe and Aylesbury","E30000218","All creative industries","2014","emp_lq",1.499
"High Wycombe and Aylesbury","E30000218","Architecture","2011-14","business.count",102
"High Wycombe and Aylesbury","E30000218","Architecture","2011-14","turnover",19715
"High Wycombe and Aylesbury","E30000218","Architecture","2011-14","employment",287
"High Wycombe and Aylesbury","E30000218","Architecture","2011-14","turn_pw",68.6933797909408
"High Wycombe and Aylesbury","E30000218","Architecture","2011-14","work_pb",2.81372549019608
"High Wycombe and Aylesbury","E30000218","Architecture","2011-14","business_lq",0.731
"High Wycombe and Aylesbury","E30000218","Architecture","2011-14","turnover_lq",0.584
"High Wycombe and Aylesbury","E30000218","Architecture","2011-14","emp_lq",0.651
"High Wycombe and Aylesbury","E30000218","Design","2011-14","business.count",215
"High Wycombe and Aylesbury","E30000218","Design","2011-14","turnover",46650
"High Wycombe and Aylesbury","E30000218","Design","2011-14","employment",514
"High Wycombe and Aylesbury","E30000218","Design","2011-14","turn_pw",90.7587548638132
"High Wycombe and Aylesbury","E30000218","Design","2011-14","work_pb",2.3906976744186
"High Wycombe and Aylesbury","E30000218","Design","2011-14","business_lq",1.066
"High Wycombe and Aylesbury","E30000218","Design","2011-14","turnover_lq",1.48
"High Wycombe and Aylesbury","E30000218","Design","2011-14","emp_lq",1.427
"High Wycombe and Aylesbury","E30000218","Film, radio & TV","2011-14","business.count",413
"High Wycombe and Aylesbury","E30000218","Film, radio & TV","2011-14","turnover",130390
"High Wycombe and Aylesbury","E30000218","Film, radio & TV","2011-14","employment",1164.5
"High Wycombe and Aylesbury","E30000218","Film, radio & TV","2011-14","turn_pw",111.970802919708
"High Wycombe and Aylesbury","E30000218","Film, radio & TV","2011-14","work_pb",2.81961259079903
"High Wycombe and Aylesbury","E30000218","Film, radio & TV","2011-14","business_lq",1.458
"High Wycombe and Aylesbury","E30000218","Film, radio & TV","2011-14","turnover_lq",0.715
"High Wycombe and Aylesbury","E30000218","Film, radio & TV","2011-14","emp_lq",1.023
"High Wycombe and Aylesbury","E30000218","Music & performing arts","2011-14","business.count",404
"High Wycombe and Aylesbury","E30000218","Music & performing arts","2011-14","turnover",119155
"High Wycombe and Aylesbury","E30000218","Music & performing arts","2011-14","employment",984.5
"High Wycombe and Aylesbury","E30000218","Music & performing arts","2011-14","turn_pw",121.030980192991
"High Wycombe and Aylesbury","E30000218","Music & performing arts","2011-14","work_pb",2.43688118811881
"High Wycombe and Aylesbury","E30000218","Music & performing arts","2011-14","business_lq",1.216
"High Wycombe and Aylesbury","E30000218","Music & performing arts","2011-14","turnover_lq",1.855
"High Wycombe and Aylesbury","E30000218","Music & performing arts","2011-14","emp_lq",1.313
"High Wycombe and Aylesbury","E30000218","Publishing","2011-14","business.count",95
"High Wycombe and Aylesbury","E30000218","Publishing","2011-14","turnover",91955
"High Wycombe and Aylesbury","E30000218","Publishing","2011-14","employment",730.25
"High Wycombe and Aylesbury","E30000218","Publishing","2011-14","turn_pw",125.922629236563
"High Wycombe and Aylesbury","E30000218","Publishing","2011-14","work_pb",7.68684210526316
"High Wycombe and Aylesbury","E30000218","Publishing","2011-14","business_lq",0.934
"High Wycombe and Aylesbury","E30000218","Publishing","2011-14","turnover_lq",0.883
"High Wycombe and Aylesbury","E30000218","Publishing","2011-14","emp_lq",0.715
"High Wycombe and Aylesbury","E30000218","Software & digital","2011-14","business.count",1515
"High Wycombe and Aylesbury","E30000218","Software & digital","2011-14","turnover",980370
"High Wycombe and Aylesbury","E30000218","Software & digital","2011-14","employment",6449
"High Wycombe and Aylesbury","E30000218","Software & digital","2011-14","turn_pw",152.018917661653
"High Wycombe and Aylesbury","E30000218","Software & digital","2011-14","work_pb",4.25676567656766
"High Wycombe and Aylesbury","E30000218","Software & digital","2011-14","business_lq",1.365
"High Wycombe and Aylesbury","E30000218","Software & digital","2011-14","turnover_lq",2.913
"High Wycombe and Aylesbury","E30000218","Software & digital","2011-14","emp_lq",2.1
"Huddersfield","E30000219","Advertising","2011-14","business.count",75
"Huddersfield","E30000219","Advertising","2011-14","turnover",13945
"Huddersfield","E30000219","Advertising","2011-14","employment",155
"Huddersfield","E30000219","Advertising","2011-14","turn_pw",89.9677419354839
"Huddersfield","E30000219","Advertising","2011-14","work_pb",2.06666666666667
"Huddersfield","E30000219","Advertising","2011-14","business_lq",0.656
"Huddersfield","E30000219","Advertising","2011-14","turnover_lq",0.256
"Huddersfield","E30000219","Advertising","2011-14","emp_lq",0.253
"Huddersfield","E30000219","All creative industries","2014","business.count",845
"Huddersfield","E30000219","All creative industries","2014","turnover",178178
"Huddersfield","E30000219","All creative industries","2014","employment",2609
"Huddersfield","E30000219","All creative industries","2014","turn_pw",68.2935990801073
"Huddersfield","E30000219","All creative industries","2014","work_pb",3.08757396449704
"Huddersfield","E30000219","All creative industries","2014","business_lq",0.632
"Huddersfield","E30000219","All creative industries","2014","turnover_lq",0.546
"Huddersfield","E30000219","All creative industries","2014","emp_lq",0.486
"Huddersfield","E30000219","Architecture","2011-14","business.count",55
"Huddersfield","E30000219","Architecture","2011-14","turnover",40780
"Huddersfield","E30000219","Architecture","2011-14","employment",446
"Huddersfield","E30000219","Architecture","2011-14","turn_pw",91.4349775784753
"Huddersfield","E30000219","Architecture","2011-14","work_pb",8.10909090909091
"Huddersfield","E30000219","Architecture","2011-14","business_lq",0.773
"Huddersfield","E30000219","Architecture","2011-14","turnover_lq",3.527
"Huddersfield","E30000219","Architecture","2011-14","emp_lq",1.564
"Huddersfield","E30000219","Design","2011-14","business.count",94
"Huddersfield","E30000219","Design","2011-14","turnover",29165
"Huddersfield","E30000219","Design","2011-14","employment",351
"Huddersfield","E30000219","Design","2011-14","turn_pw",83.0911680911681
"Huddersfield","E30000219","Design","2011-14","work_pb",3.73404255319149
"Huddersfield","E30000219","Design","2011-14","business_lq",0.915
"Huddersfield","E30000219","Design","2011-14","turnover_lq",2.701
"Huddersfield","E30000219","Design","2011-14","emp_lq",1.506
"Huddersfield","E30000219","Film, radio & TV","2011-14","business.count",67
"Huddersfield","E30000219","Film, radio & TV","2011-14","turnover",9460
"Huddersfield","E30000219","Film, radio & TV","2011-14","employment",166
"Huddersfield","E30000219","Film, radio & TV","2011-14","turn_pw",56.9879518072289
"Huddersfield","E30000219","Film, radio & TV","2011-14","work_pb",2.47761194029851
"Huddersfield","E30000219","Film, radio & TV","2011-14","business_lq",0.467
"Huddersfield","E30000219","Film, radio & TV","2011-14","turnover_lq",0.151
"Huddersfield","E30000219","Film, radio & TV","2011-14","emp_lq",0.225
"Huddersfield","E30000219","Music & performing arts","2011-14","business.count",71
"Huddersfield","E30000219","Music & performing arts","2011-14","turnover",10500
"Huddersfield","E30000219","Music & performing arts","2011-14","employment",212.25
"Huddersfield","E30000219","Music & performing arts","2011-14","turn_pw",49.469964664311
"Huddersfield","E30000219","Music & performing arts","2011-14","work_pb",2.98943661971831
"Huddersfield","E30000219","Music & performing arts","2011-14","business_lq",0.422
"Huddersfield","E30000219","Music & performing arts","2011-14","turnover_lq",0.477
"Huddersfield","E30000219","Music & performing arts","2011-14","emp_lq",0.437
"Huddersfield","E30000219","Publishing","2011-14","business.count",34
"Huddersfield","E30000219","Publishing","2011-14","turnover",43730
"Huddersfield","E30000219","Publishing","2011-14","employment",1089.25
"Huddersfield","E30000219","Publishing","2011-14","turn_pw",40.1468900619692
"Huddersfield","E30000219","Publishing","2011-14","work_pb",32.0367647058824
"Huddersfield","E30000219","Publishing","2011-14","business_lq",0.669
"Huddersfield","E30000219","Publishing","2011-14","turnover_lq",1.227
"Huddersfield","E30000219","Publishing","2011-14","emp_lq",1.648
"Huddersfield","E30000219","Software & digital","2011-14","business.count",364
"Huddersfield","E30000219","Software & digital","2011-14","turnover",57415
"Huddersfield","E30000219","Software & digital","2011-14","employment",851.25
"Huddersfield","E30000219","Software & digital","2011-14","turn_pw",67.4478707782673
"Huddersfield","E30000219","Software & digital","2011-14","work_pb",2.3385989010989
"Huddersfield","E30000219","Software & digital","2011-14","business_lq",0.649
"Huddersfield","E30000219","Software & digital","2011-14","turnover_lq",0.498
"Huddersfield","E30000219","Software & digital","2011-14","emp_lq",0.428
"Hull","E30000220","Advertising","2011-14","business.count",78
"Hull","E30000220","Advertising","2011-14","turnover",19635
"Hull","E30000220","Advertising","2011-14","employment",230.5
"Hull","E30000220","Advertising","2011-14","turn_pw",85.1843817787419
"Hull","E30000220","Advertising","2011-14","work_pb",2.95512820512821
"Hull","E30000220","Advertising","2011-14","business_lq",0.529
"Hull","E30000220","Advertising","2011-14","turnover_lq",0.189
"Hull","E30000220","Advertising","2011-14","emp_lq",0.275
"Hull","E30000220","All creative industries","2014","business.count",762
"Hull","E30000220","All creative industries","2014","turnover",183908
"Hull","E30000220","All creative industries","2014","employment",2509
